Whistle,Duration,Center_Freq,Low_Freq,Delta_Freq,Max_Freq,Inflections
Downsweep,0.311,10852.7,5766.9,14247.7,7407.4,1
Downsweep,0.673,16020.7,9658.3,12391.7,16537.5,1
Downsweep,0.544,11886.3,5943.9,11120.9,12403.1,1
Downsweep,0.499,9646.9,4738,12209.5,6546.1,1
Downsweep,0.278,8785.5,3097.9,16765.3,5857,1
Downsweep,0.577,10852.7,5936.5,16113.5,9646.9,1
Downsweep,0.902,12403.1,7471.5,14031.8,11197.3,1
Downsweep,0.244,16020.7,11298.3,10387.2,20671.9,1
Downsweep,0.231,16537.5,12695.5,9354.5,14642.6,1
Downsweep,0.213,18260.2,15196.6,6853.4,17743.4,1
Downsweep,0.392,15331.6,10429.1,11620.9,16365.2,1
Downsweep,0.233,17226.6,13485.1,8564.9,13609,1
Downsweep,0.412,11886.3,7717.5,12678.8,7752,1
Downsweep,0.731,9302.3,5739,14800.7,5857,1
Downsweep,0.264,16365.2,12600,9450,16193,1
Downsweep,0.583,8785.5,3826.9,13302.9,5684.8,1
Downsweep,0.679,11369.5,5102.5,16400.8,11369.5,1
Downsweep,0.74,12403.1,1002.3,18375,14642.6,1
Downsweep,0.777,12575.4,5742.2,14929.7,14470.3,1
Downsweep,0.306,16537.5,13230,8820,14987.1,1
Downsweep,0.514,15331.6,6917.6,15132.4,14814.8,1
Downsweep,0.992,10680.5,3458.8,18158.8,9302.3,1
Downsweep,0.245,17054.3,13748.8,8301.2,13953.5,1
Downsweep,0.245,17054.3,11760,10290,16020.7,1
Downsweep,0.251,17054.3,13338.9,8711.1,16020.7,1
Downsweep,0.233,17054.3,13120.7,8929.3,14125.8,1
Downsweep,0.232,14470.3,8969.5,13080.5,9302.3,1
Downsweep,0.256,13436.7,7350,14700,13781.2,1
Downsweep,0.198,15159.4,12361.4,9688.6,12403.1,1
Downsweep,0.222,16709.8,10456.7,11593.3,19121.5,1
Downsweep,0.313,11025,2876.1,19173.9,6029.3,1
Downsweep,0.252,14987.1,9107.6,12942.4,15676.2,1
Downsweep,0.239,16365.2,9712.5,12337.5,17743.4,1
Downsweep,0.205,15159.4,10459.6,11590.4,17054.3,1
Downsweep,0.262,13953.5,9000,13050,12919.9,1
Downsweep,0.175,17571.1,11250,10800,18777,1
Downsweep,0.681,9302.3,6195.9,6742.6,12919.9,1
Downsweep,0.44,8613.3,4478.9,10335.9,5340.2,1
Downsweep,0.739,11886.3,7653.7,11845,9302.3,1
Downsweep,0.751,11714.1,5457.9,16592.1,13609,1
Downsweep,0.398,17743.4,10205,11845,18949.2,1
Downsweep,0.466,13953.5,9293.8,9840.5,13781.2,1
Downsweep,0.433,15676.2,11215.1,7413.4,14125.8,1
Downsweep,0.579,12403.1,7980,11340,11369.5,1
Downsweep,0.147,15159.4,13569.2,4603.8,14987.1,1
Downsweep,0.584,13264.5,5102.5,14760.7,16365.2,1
Downsweep,0.222,17226.6,13883.3,5512.5,17743.4,1
Downsweep,0.909,11714.1,4738,17312,12747.7,1
Downsweep,0.613,9130.1,4191.3,17858.7,6546.1,1
Downsweep,0.572,10852.7,3368.8,18681.2,12575.4,1
Downsweep,0.558,12403.1,7112.9,14937.1,12747.7,1
Downsweep,0.094,13953.5,10205,10205,13436.7,1
Downsweep,0.52,12230.9,5649.2,12938.4,12058.6,1
Downsweep,0.466,10680.5,7056,8379,12747.7,1
Downsweep,0.747,12919.9,9261,12789,13953.5,1
Downsweep,0.643,5340.2,4121.5,14425.2,4478.9,1
Downsweep,0.639,12230.9,5620.6,14916.2,9991.4,1
Downsweep,0.622,12575.4,7107,12574,15848.4,1
Downsweep,0.697,13609,9111.6,10387.2,14298,1
Downsweep,0.725,12403.1,3462.4,18587.6,13264.5,1
Downsweep,0.816,9819.1,4709.7,10489.8,6890.6,1
Downsweep,0.818,10163.7,2733.5,19316.5,11541.8,1
Downsweep,0.756,9819.1,4410,17640,4478.9,1
Downsweep,0.527,11197.3,6013.6,16036.4,14125.8,1
Downsweep,0.41,12575.4,5001,17049,18777,1
Downsweep,0.751,8785.5,4097.8,13073.9,8785.5,1
Downsweep,0.847,7579.7,1968.8,20081.2,2067.2,1
Downsweep,0.491,10852.7,4009.1,16036.4,11714.1,1
Downsweep,0.412,15848.4,9476,10569.4,14642.6,1
Downsweep,0.704,13436.7,8929.3,10205,13092.2,1
Downsweep,0.729,12575.4,5664.2,13958.3,13092.2,1
Downsweep,0.684,12747.7,4209.5,15435,14642.6,1
Downsweep,0.386,13436.7,9555,9555,12230.9,1
Downsweep,0.837,12575.4,7547.3,14502.7,8096.5,1
Downsweep,0.837,11714.1,6742.6,12391.7,8613.3,1
Downsweep,0.691,13092.2,7105,14945,14298,1
Downsweep,0.777,11714.1,4655,17395,9646.9,1
Downsweep,0.811,12919.9,8018.2,11480.6,16882,1
Downsweep,0.83,12230.9,1960,17640,13436.7,1
Downsweep,0.929,10508.2,5378,15596.3,10163.7,1
Downsweep,0.538,12575.4,7432.6,12635.4,16365.2,1
Downsweep,0.246,14642.6,12220.5,7438.6,13953.5,1
Downsweep,0.57,12058.6,7653.7,12209.5,8268.8,1
Downsweep,0.401,12403.1,9476,10205,9819.1,1
Downsweep,0.462,11714.1,6767.8,11570.8,8613.3,1
Downsweep,0.571,14987.1,11662.8,6013.6,15331.6,1
Downsweep,0.328,12403.1,9772.2,7767.6,12058.6,1
Downsweep,0.62,13781.2,7284.4,12993.8,14987.1,1
Downsweep,0.772,12575.4,4410,15234.5,9819.1,1
Downsweep,0.219,12575.4,8556.7,9873.1,10508.2,1
Downsweep,0.621,11541.8,9293.8,10387.2,11541.8,1
Downsweep,0.203,14814.8,13508.1,5959.5,13609,1
Downsweep,0.541,13436.7,8929.3,9476,10163.7,1
Downsweep,0.834,15676.2,8929.3,13120.7,14470.3,1
Downsweep,0.166,15159.4,10022.7,12027.3,11541.8,1
Downsweep,0.315,12058.6,8564.9,10387.2,11541.8,1
Downsweep,1.143,12575.4,8675.4,13374.6,10508.2,1
Downsweep,0.822,9474.6,5356.8,16693.2,5512.5,1
Downsweep,0.315,14298,12127.5,6457.5,13264.5,1
Downsweep,0.637,7752,4642.1,8355.8,7579.7,1
Downsweep,0.63,11369.5,7891.6,9980.5,7924.2,1
Downsweep,0.677,7924.2,3249.5,10676.8,8613.3,1
Downsweep,0.367,7235.2,5284.7,4920.2,7407.4,1
Downsweep,0.364,11197.3,7704.2,9032.5,8957.8,1
Downsweep,0.405,6890.6,2111.2,9617.6,2584,1
Downsweep,0.594,7579.7,2205,10045,6890.6,1
Downsweep,0.855,11886.3,7653.7,11298.3,7924.2,1
Downsweep,0.923,11369.5,6201.6,12632.8,11369.5,1
Downsweep,0.827,11025,5460,13650,7407.4,1
Downsweep,0.786,11714.1,7624.8,12364.5,10508.2,1
Downsweep,0.786,11197.3,5512.5,13671,11369.5,1
Downsweep,0.745,12919.9,4555.8,14396.3,14298,1
Downsweep,0.319,11886.3,6890.6,8662.5,7235.2,1
Downsweep,0.314,15503.9,11441,7696.7,15331.6,1
Downsweep,0.546,11714.1,6698.7,8931.6,12919.9,1
Downsweep,0.369,12919.9,6339.4,11576.2,13264.5,1
Downsweep,0.517,11886.3,7471.5,11845,11025,1
Downsweep,0.554,15159.4,9658.3,9840.5,17398.8,1
Downsweep,0.579,13609,6572.6,12721.2,10680.5,1
Downsweep,0.708,14470.3,5653.8,14134.6,15159.4,1
Downsweep,0.533,15159.4,7793.5,11595.3,11369.5,1
Downsweep,0.79,12058.6,4504.8,16596.8,11541.8,1
Downsweep,0.69,12230.9,7441.9,14608.1,11197.3,1
Downsweep,0.747,12747.7,8747.1,9840.5,10508.2,1
Downsweep,1.056,2756.2,975.7,18342.5,1205.9,1
Downsweep,0.882,16020.7,9800,12250,16537.5,1
Downsweep,0.692,14298,10205,11480.6,12575.4,1
Downsweep,0.695,12230.9,5953.5,16096.5,12403.1,1
Downsweep,0.966,14642.6,8820,13230,14987.1,1
Downsweep,0.582,13092.2,9476,12574,12575.4,1
Downsweep,0.633,13781.2,8018.2,13849.6,15848.4,1
Downsweep,0.543,14814.8,10205,11845,10680.5,1
Downsweep,0.745,13609,6963.2,15086.8,15848.4,1
Downsweep,0.683,11886.3,6063.8,15802.5,12575.4,1
Downsweep,0.262,11541.8,7274.2,12957.2,7407.4,1
Downsweep,1.081,15331.6,9840.5,12209.5,15331.6,1
Downsweep,0.586,12230.9,7731.8,14318.2,7924.2,1
Downsweep,0.501,12230.9,7350,14700,12919.9,1
Downsweep,0.405,14125.8,11480.6,7107,11886.3,1
Downsweep,0.647,13436.7,12027.3,10022.7,13436.7,1
Downsweep,0.293,15503.9,12495,9003.8,14814.8,1
Downsweep,0.403,9819.1,5512.5,16537.5,8441,1
Downsweep,0.256,14814.8,10653.4,11396.6,13781.2,1
Downsweep,1.097,10508.2,4738,12574,5168,1
Downsweep,0.804,7924.2,2672.7,19377.3,5168,1
Downsweep,1.049,9646.9,4568.9,15693.2,5857,1
Downsweep,0.489,8441,5102.5,8018.2,8096.5,1
Downsweep,0.714,12230.9,7289.3,11480.6,13953.5,1
Downsweep,0.662,6718.4,2733.5,19316.5,3100.8,1
Downsweep,0.452,10852.7,4191.3,17858.7,9819.1,1
Downsweep,0.607,13264.5,3981.2,15618.8,15331.6,1
Downsweep,0.68,12919.9,4555.8,14760.7,12747.7,1
Downsweep,0.532,6201.6,4373.6,17676.4,5340.2,1
Downsweep,0.806,6890.6,4373.6,10387.2,4478.9,1
Downsweep,0.5,17226.6,15097.3,6952.7,18604.7,1
Downsweep,0.622,13264.5,7350,14700,8957.8,1
Downsweep,0.369,13264.5,10933.9,5284.7,12403.1,1
Downsweep,0.437,13953.5,11161.1,4627.8,15159.4,1
Downsweep,0.766,13436.7,7904.7,11233,13953.5,1
Downsweep,0.437,14814.8,11025,8085,14470.3,1
Downsweep,0.312,12747.7,7471.5,10387.2,12919.9,1
Downsweep,0.512,9130.1,3758.5,13530.7,8268.8,1
Downsweep,0.498,10508.2,4171.6,12514.9,6373.8,1
Downsweep,0.219,16537.5,9046.2,10459.6,16709.8,1
Downsweep,0.294,15848.4,10205,10933.9,15848.4,1
Downsweep,0.377,12919.9,7817.7,7817.7,13609,1
Downsweep,0.463,12403.1,8018.2,12574,9991.4,1
Downsweep,0.645,14814.8,7653.7,14396.3,10163.7,1
Downsweep,0.191,13436.7,9530.1,7100.8,9991.4,1
Downsweep,0.708,12747.7,8200.4,10569.4,11886.3,1
Downsweep,0.683,13264.5,9111.6,11116.1,13264.5,1
Downsweep,0.632,11541.8,8018.2,10751.7,8785.5,1
Downsweep,0.486,10680.5,6924.8,12027.3,9302.3,1
Downsweep,0.699,10335.9,6742.6,8382.6,10852.7,1
Downsweep,0.242,12747.7,10205,7836,12919.9,1
Downsweep,0.608,11714.1,6195.9,12391.7,6890.6,1
Downsweep,0.422,12575.4,6236.4,13140.9,13264.5,1
Downsweep,0.793,11197.3,6013.6,12756.2,9130.1,1
Downsweep,0.878,12403.1,4823.4,14240.6,13092.2,1
Downsweep,0.801,11369.5,6013.6,13485.1,8268.8,1
Downsweep,0.864,10680.5,3595.1,15578.8,6029.3,1
Downsweep,0.734,8957.8,4347.9,14907,6890.6,1
Downsweep,0.929,12919.9,7107,14943,12575.4,1
Downsweep,0.434,13609,10569.4,7653.7,10852.7,1
Downsweep,0.368,12575.4,3793.5,18256.5,6029.3,1
Downsweep,1.189,9819.1,5292,16758,8957.8,1
Downsweep,0.764,10163.7,4851,17199,5340.2,1
Downsweep,0.291,16365.2,9748.4,12301.6,20327.3,1
Downsweep,0.256,17226.6,9752.9,12297.1,16709.8,1
Downsweep,0.251,18260.2,9320.1,12729.9,18260.2,1
Downsweep,0.256,17398.8,9665.8,12384.2,17054.3,1
Downsweep,0.243,18087.9,8373.4,13676.6,20327.3,1
Downsweep,0.251,18087.9,10237.5,11812.5,19121.5,1
Downsweep,0.252,18087.9,10306,11744,18777,1
Downsweep,0.599,15159.4,10387.2,11662.8,13436.7,1
Downsweep,0.626,11714.1,6784.6,15265.4,11886.3,1
Downsweep,0.51,17226.6,13120.7,8929.3,14470.3,1
Downsweep,1.056,12747.7,6378.1,15671.9,15676.2,1
Downsweep,0.779,12058.6,7560,13020,12919.9,1
Downsweep,0.763,3100.8,2450,19600,2584,1
Downsweep,0.293,17571.1,13485.1,8564.9,19982.8,1
Downsweep,1.132,10852.7,5053.1,16996.9,13609,1
Downsweep,0.268,15503.9,8728.1,13321.9,15159.4,1
Downsweep,0.352,13436.7,8235.5,13814.5,10680.5,1
Downsweep,0.604,13092.2,5127.9,16665.7,13092.2,1
Downsweep,0.863,12919.9,7420.7,13971.1,9474.6,1
Downsweep,0.738,12230.9,6986.1,15063.9,10852.7,1
Downsweep,0.88,12575.4,3307.5,18742.5,12575.4,1
Downsweep,0.605,12747.7,8894.1,8338.2,8957.8,1
Downsweep,0.996,9130.1,4189.5,17860.5,9991.4,1
Downsweep,0.77,11714.1,7704.2,11423.5,7752,1
Downsweep,0.759,8785.5,3462.4,16400.8,4995.7,1
Downsweep,0.72,14642.6,10022.7,12027.3,10163.7,1
Downsweep,0.549,12919.9,9481.5,12568.5,10335.9,1
Downsweep,1.147,11541.8,6930,11130,12919.9,1
Downsweep,0.561,12747.7,8544.4,13505.6,12575.4,1
Downsweep,0.647,10508.2,5707.1,11673.5,5857,1
Downsweep,0.575,9302.3,3280.2,18769.8,6029.3,1
Downsweep,0.293,12919.9,8204.7,13845.3,12230.9,1
Downsweep,0.323,13436.7,7948.3,14101.7,18777,1
Downsweep,0.833,11369.5,3644.6,18405.4,11369.5,1
Downsweep,0.76,9302.3,3041.4,19008.6,3273,1
Downsweep,0.165,10680.5,4699.2,14820.5,8268.8,1
Downsweep,0.302,14470.3,8544.4,13505.6,16193,1
Downsweep,0.484,10680.5,8200.4,6742.6,10680.5,1
Downsweep,0.167,13781.2,12209.5,4373.6,13781.2,1
Downsweep,0.556,12747.7,7072.6,12481.1,13781.2,1
Downsweep,0.724,9991.4,6924.8,8564.9,8268.8,1
Downsweep,0.658,12058.6,9111.6,10569.4,11714.1,1
Downsweep,0.434,9302.3,5966.5,9338.8,10852.7,1
Downsweep,0.638,11541.8,5284.7,16765.3,11025,1
Downsweep,0.348,12747.7,7471.5,12391.7,12747.7,1
Downsweep,0.489,12058.6,7617.3,11826.8,8785.5,1
Downsweep,0.637,10163.7,5802.6,13230,8096.5,1
Downsweep,0.807,12058.6,5649.2,13485.1,13436.7,1
Downsweep,0.628,11369.5,7140,14070,7752,1
Downsweep,0.423,11197.3,6441.6,10901.1,12058.6,1
Downsweep,0.475,18260.2,12574,9476,19466,1
Downsweep,0.27,17226.6,8728.1,13321.9,17226.6,1
Downsweep,0.309,16709.8,9721,12329,16365.2,1
Downsweep,0.404,11886.3,5172.2,13883.3,13436.7,1
Downsweep,0.341,15159.4,8175.8,13874.2,9302.3,1
Downsweep,0.396,11197.3,6090,12390,11197.3,1
Sine,0.109,11886.3,7836,7836,12403.1,2
Sine,0.952,11369.5,6125,13066.7,11541.8,2
Sine,0.883,11714.1,8382.6,9658.3,11886.3,2
Sine,0.693,13264.5,9840.5,12209.5,12575.4,2
Sine,1.21,11886.3,7653.7,13849.6,11197.3,3
Sine,0.735,13092.2,6431.2,15312.5,6718.4,3
Sine,0.674,12230.9,4134.4,17915.6,11025,2
Sine,0.734,14298,7350,14700,14814.8,3
Sine,0.96,10508.2,4009.1,18040.9,10163.7,2
Sine,1.522,9819.1,3726.8,18323.2,4134.4,3
Sine,1.21,12058.6,6498.9,15551.1,15331.6,3
Sine,0.606,12058.6,7253.3,14796.7,11886.3,2
Sine,1.176,13264.5,4685.6,17364.4,14125.8,3
Sine,1.21,11369.5,3614.8,18435.2,3789.8,3
Sine,1.785,14298,8018.2,14031.8,15159.4,2
Sine,0.893,10852.7,6063.8,13781.2,9991.4,2
Sine,1.138,13092.2,8413.8,13346.1,16193,3
Sine,1.167,11197.3,6261.1,14972.2,11886.3,3
Sine,1.128,11541.8,7684.1,14365.9,11714.1,3
Sine,1.187,12747.7,6860,15190,16537.5,3
Sine,0.864,9646.9,5363.5,16388.5,5857,2
Sine,1.187,13092.2,4331.2,17718.8,17398.8,3
Sine,1.148,10508.2,2594.1,19455.9,16709.8,3
Sine,0.658,10508.2,7289.3,13667.4,9819.1,2
Sine,0.675,12230.9,7856.9,12925.9,10335.9,2
Sine,0.961,15331.6,7603.4,14446.6,16020.7,3
Sine,0.893,10163.7,5649.2,12938.4,9646.9,2
Sine,1.713,10680.5,4664.4,17385.6,12230.9,2
Sine,0.969,12230.9,7350,14700,11714.1,2
Sine,1.126,11025,3850,18200,7924.2,3
Sine,0.701,11886.3,9246.8,12803.2,9302.3,2
Sine,1.246,13092.2,3771.7,18278.3,13264.5,2
Sine,1.713,10335.9,3969,17199,9991.4,3
Sine,0.761,12747.7,2608.1,19441.9,11197.3,2
Sine,1.071,10508.2,4900,17150,6373.8,3
Sine,1.159,9991.4,2450,19600,9819.1,3
Sine,1.186,11025,5172.2,16877.8,12403.1,3
Sine,1.155,9646.9,2168.9,19881.1,4478.9,3
Sine,0.904,11886.3,1837.5,20212.5,11369.5,2
Sine,1.112,10680.5,3031.9,18742.5,3100.8,3
Sine,0.896,12058.6,8723.1,13326.9,9819.1,3
Sine,1.314,14642.6,9187.5,12862.5,9302.3,2
Sine,0.275,15159.4,9840.5,12209.5,14814.8,2
Sine,0.525,8957.8,4009.1,18040.9,4478.9,3
Sine,0.772,12230.9,8018.2,10751.7,11886.3,3
Sine,0.2,10508.2,6401.6,9958.1,8785.5,2
Sine,0.678,14470.3,10205,9111.6,18604.7,3
Sine,1.01,13781.2,4738,16947.5,12230.9,3
Sine,0.837,10335.9,4920.2,13849.6,9474.6,3
Sine,1.052,12058.6,6784.6,13145.2,11197.3,2
Sine,0.636,12058.6,9293.8,8929.3,9991.4,2
Sine,0.746,14125.8,4050,18000,19810.5,2
Sine,0.802,11197.3,4050,18000,11197.3,2
Sine,0.756,12403.1,7848.3,12706.8,12230.9,2
Sine,1.189,15848.4,11189.6,10860.4,12403.1,2
Sine,0.663,15503.9,11977.8,9255.6,15159.4,3
Sine,0.562,11197.3,6013.6,10387.2,11886.3,2
Sine,1.268,12058.6,9658.3,10387.2,10680.5,3
Sine,1.124,11197.3,6485.3,15564.7,10335.9,3
Sine,1.059,9474.6,3891.2,17726.5,4306.6,2
Sine,1.346,12230.9,6917.6,15132.4,10680.5,2
Sine,0.981,11714.1,8647.1,13402.9,10163.7,2
Sine,0.98,12919.9,7350,13835.3,14642.6,2
Sine,1.294,11886.3,4323.5,17726.5,10508.2,3
Sine,0.784,12747.7,7782.4,14267.6,8441,2
Sine,1.177,13953.5,6917.6,15132.4,15848.4,3
Sine,0.967,11197.3,5620.6,15997.1,5684.8,3
Sine,0.719,11541.8,3891.2,18158.8,12919.9,2
Sine,1.437,11025,6485.3,13402.9,7924.2,3
Sine,1.145,11714.1,7471.5,12756.2,11025,2
Sine,0.9,16365.2,4465.8,17584.2,17915.6,2
Sine,0.999,12575.4,4410,17640,12058.6,3
Sine,1.005,12058.6,4823.4,17226.6,12058.6,3
Sine,0.943,10163.7,4699.2,14459,4823.4,2
Sine,0.566,11369.5,5831.4,14396.3,6546.1,2
Sine,0.861,11886.3,7471.5,14031.8,8613.3,2
Sine,0.449,12403.1,8200.4,12209.5,8441,2
Sine,1.01,10852.7,6742.6,12391.7,6890.6,2
Sine,0.526,8957.8,3644.6,16583.1,7924.2,2
Sine,1.155,9646.9,5284.7,12756.2,6029.3,3
Sine,1.133,12230.9,8200.4,12574,8785.5,2
Sine,1.098,10508.2,3006.8,19043.2,3273,3
Sine,0.679,14642.6,10176.9,11873.1,13781.2,3
Sine,0.619,10508.2,4373.6,15307.4,7752,2
Sine,1.168,10335.9,4009.1,18040.9,7579.7,2
Sine,1.021,8096.5,3575.7,18474.3,6373.8,2
Sine,0.507,10508.2,6615,14490,9474.6,2
Sine,0.838,13092.2,8018.2,13849.6,8785.5,3
Sine,0.797,15503.9,10751.7,11298.3,10852.7,3
Sine,0.708,13264.5,8200.4,10022.7,12575.4,2
Sine,0.488,13436.7,6586.4,15463.6,13264.5,2
Sine,0.525,13436.7,5040,17010,13609,2
Sine,0.976,13092.2,7993.1,14056.9,12575.4,3
Sine,0.655,12230.9,8018.2,11662.8,9130.1,3
Sine,0.432,11541.8,6013.6,16036.4,8268.8,3
Sine,0.414,11025,6013.6,15307.4,12919.9,2
Sine,0.631,8957.8,3949.3,18100.7,8785.5,3
Sine,0.387,8268.8,2168.9,19881.1,3445.3,2
Sine,0.763,11541.8,5831.4,13849.6,5857,2
Sine,0.444,14987.1,10391.4,8617.2,14814.8,2
Sine,1.066,14125.8,9293.8,10205,14125.8,3
Sine,0.554,12230.9,9293.8,12756.2,11886.3,2
Sine,1.147,12230.9,7471.5,14578.5,13781.2,2
Sine,0.696,10163.7,5831.4,14943,5857,2
Sine,0.956,9302.3,2646,18228,4995.7,2
Sine,1.123,9130.1,3675,18375,8957.8,2
Sine,1.283,11025,6453.7,15596.3,6546.1,2
Sine,0.662,9302.3,3543.8,18112.5,4651.2,2
Sine,1.124,8785.5,2420.1,19629.9,9302.3,2
Sine,0.964,7924.2,4459.6,17590.4,8268.8,2
Sine,1.334,9819.1,4998,17052,5340.2,2
Sine,1.039,10335.9,4331.3,17718.7,6890.6,2
Sine,0.537,10680.5,7350,12005,9302.3,2
Sine,0.931,11025,7289.3,9111.6,9646.9,2
Sine,0.913,10852.7,4410,17640,5340.2,2
Sine,0.454,9646.9,5512.5,14332.5,5512.5,2
Sine,1.047,12919.9,5844.6,16205.4,9646.9,3
Sine,0.869,11886.3,8158.5,13891.5,10163.7,3
Sine,0.711,9819.1,4491.7,14700,5857,2
Sine,0.777,10335.9,6211.3,14907,6890.6,2
Sine,1.007,12058.6,6560.3,15489.7,12058.6,3
Sine,0.874,8096.5,2255.1,19794.9,3962.1,2
Sine,0.989,10680.5,2232.9,19817.1,4651.2,3
Sine,1.048,10852.7,3150,18900,10852.7,3
Sine,1.074,12230.9,3976.2,17712.3,12747.7,3
Sine,1.306,11369.5,7836,12574,9991.4,3
Sine,1.161,10508.2,4851,16317,10335.9,3
Sine,0.689,11197.3,5292,16758,8096.5,2
Sine,0.642,12403.1,5250,16800,11197.3,2
Sine,0.99,7062.9,3082.3,18967.7,3273,2
Sine,0.777,14814.8,11340,10080,15331.6,2
Sine,1.174,12058.6,8652.5,13397.5,11714.1,3
Sine,0.816,8096.5,4840.2,9411.6,7235.2,2
Sine,1.16,10163.7,4920.2,17129.8,5684.8,3
Sine,1.055,13436.7,8929.3,10569.4,14814.8,2
Sine,1.033,9474.6,6013.6,8929.3,8785.5,2
Sine,0.908,11714.1,6560.3,15489.7,9991.4,2
Sine,1.083,12230.9,7836,11480.6,8957.8,3
Sine,0.882,12058.6,6013.6,16036.4,6201.6,2
Sine,0.376,11886.3,8018.2,9476,13436.7,2
Sine,0.535,11714.1,6832.4,14596.5,10680.5,3
Sine,1.147,11714.1,9476,9840.5,11541.8,2
Sine,0.095,13953.5,10255.8,6409.9,13264.5,2
Sine,0.55,13092.2,5308.3,16333.3,13092.2,2
Sine,0.802,10680.5,4343.2,14365.9,10680.5,2
Sine,0.705,11025,5040,15120,8441,2
Sine,0.507,10680.5,4119.2,14053.8,12403.1,2
Sine,0.773,11541.8,5188.2,15564.7,12919.9,2
Sine,0.832,14470.3,9230.2,12819.8,13781.2,2
Sine,0.756,14814.8,10022.7,10022.7,13264.5,3
Sine,0.859,12919.9,6924.8,12756.2,9302.3,3
Sine,0.696,11541.8,6063.8,13505.6,11369.5,2
Sine,0.398,12058.6,5512.5,13926.3,12403.1,2
Sine,0.435,9991.4,5512.5,10004.2,6373.8,2
Sine,0.339,14987.1,12574,6742.6,15159.4,2
Sine,0.46,11541.8,5322.4,13686.2,11886.3,2
Sine,0.69,12747.7,9111.6,9111.6,11197.3,3
Sine,0.703,13092.2,9310,10780,13609,3
Sine,1.948,13781.2,8881.2,10412.5,13436.7,2
Sine,0.665,9819.1,3226.8,18823.2,5684.8,3
Sine,0.852,11714.1,7471.5,14578.5,12058.6,2
Sine,0.834,11886.3,4664.4,17385.6,11714.1,2
Sine,0.901,11886.3,4664.4,17385.6,12403.1,2
Sine,1.176,11541.8,6742.6,15307.4,12575.4,2
Sine,1.141,9819.1,2484.5,19565.5,12575.4,2
Sine,1.146,10335.9,4469.6,17580.4,5684.8,2
Sine,1.02,13264.5,8018.2,14031.8,8096.5,3
Sine,0.549,15159.4,10785.3,11264.7,12575.4,3
Sine,0.507,13264.5,7809.4,14240.6,8096.5,3
Sine,0.412,16020.7,7445.5,14604.5,18432.4,3
Sine,0.378,13953.5,9680.5,12369.5,13092.2,2
Sine,0.458,11025,5378,16672,10508.2,2
Sine,0.321,16365.2,14214,4738,15503.9,2
Sine,0.797,12747.7,7836,10205,12747.7,3
Sine,0.408,11541.8,7000,8400,13436.7,2
Sine,0.666,13092.2,6225.9,12970.6,13781.2,2
Sine,0.586,12058.6,6140.5,13676.6,12575.4,2
Sine,1.182,10852.7,3445.3,16537.5,5168,2
Sine,1.182,10852.7,3445.3,16537.5,5168,2
Sine,0.818,11025,4562.1,17487.9,6201.6,3
Sine,1.201,8268.8,2940,9114,8441,3
Sine,0.704,10508.2,5783.6,12651.6,8268.8,2
Sine,0.801,11886.3,6013.6,13485.1,11541.8,3
Sine,0.958,12919.9,4615.1,17434.9,13953.5,2
Sine,0.901,12575.4,8232,11760,8441,2
Sine,0.601,10508.2,4744.9,12560.1,9646.9,2
Sine,0.772,13781.2,7569.4,12176.9,13092.2,3
Sine,1.058,11886.3,6339.4,13230,7579.7,2
Sine,0.744,11197.3,4749.2,14247.7,8785.5,2
Sine,0.729,11886.3,6231.5,11983.7,13436.7,2
Sine,0.852,11197.3,4191.3,16036.4,11025,3
Sine,1.025,13092.2,4677.3,17372.7,13953.5,2
Sine,0.842,12403.1,5313.3,14345.8,12747.7,3
Sine,0.393,11197.3,5272.8,15339.1,11197.3,2
Sine,0.966,10335.9,7107,12391.7,9991.4,2
Sine,0.574,13264.5,8200.4,12027.3,12058.6,3
Sine,0.609,14470.3,9020.5,13029.5,13436.7,3
Sine,0.661,16193,11550,10500,18777,2
Sine,0.644,16537.5,7875,14175,16709.8,2
Sine,0.775,14470.3,8018.2,14031.8,18087.9,2
Sine,1.081,11714.1,5578.9,16471.1,6201.6,2
Sine,1.173,14470.3,7782.4,14267.6,10163.7,3
Sine,1.142,10335.9,2290.9,19186.4,10335.9,3
Sine,1.521,9819.1,4009.1,18040.9,4134.4,3
Sine,1.148,9991.4,5265.7,16784.3,11369.5,3
Sine,1.063,10163.7,3969,18081,5512.5,3
Sine,0.768,14125.8,8747.1,12574,13953.5,2
Sine,1.201,12919.9,8218.6,13029.5,8268.8,2
Sine,0.524,11714.1,6300,15750,11541.8,2
Sine,1.647,10680.5,3873.6,18176.4,10163.7,3
Sine,1.183,12919.9,7764.1,14285.9,9646.9,2
Sine,0.836,10680.5,5831.4,15489.7,5857,2
Sine,1.186,9130.1,7107,7310.3,8268.8,2
Sine,0.507,14298,8018.2,12938.4,15159.4,2
Sine,1.396,10508.2,7235.2,11025,8096.5,2
Sine,0.457,17226.6,13302.9,8018.2,17571.1,3
Sine,0.705,15503.9,11270,10290,14814.8,2
Sine,0.834,9991.4,4900,13066.7,9646.9,3
Sine,0.597,11541.8,7653.7,9658.3,7924.2,2
Sine,1.289,11714.1,6378.1,12756.2,6546.1,2
Sine,0.759,12230.9,6300,15750,12230.9,2
Sine,0.588,10852.7,8018.2,8018.2,10163.7,2
Sine,0.514,11541.8,7190.2,10066.3,13264.5,2
Sine,0.49,12230.9,7235.2,12747.7,10508.2,2
